[2019-11-28 13:02:57] Linux 4.15.0-72-generic (lc-client.bench11.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	11/28/19 	_x86_64_	(16 CPU)
[2019-11-28 13:02:58] 
[2019-11-28 13:02:58] 13:02:57      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2019-11-28 13:06:03] 13:06:03    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:04] 13:06:04    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:05] 13:06:05    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:06] 13:06:06    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:07] 13:06:07    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:08] 13:06:08    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:09] 13:06:09    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:10] 13:06:10    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:11] 13:06:11    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:12] 13:06:12    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:13] 13:06:13    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:14] 13:06:14    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:15] 13:06:15    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:16] 13:06:16    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:17] 13:06:17    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:18] 13:06:18    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:19] 13:06:19    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:20] 13:06:20    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:21] 13:06:21    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:22] 13:06:22    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:23] 13:06:23    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:24] 13:06:24    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:25] 13:06:25    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:06:26] 13:06:26    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
