[2020-01-29 11:54:32] Linux 4.15.0-76-generic (lc-server.bench11.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	01/29/20 	_x86_64_	(16 CPU)
[2020-01-29 11:54:33] 
[2020-01-29 11:54:33] 11:54:32      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
[2020-01-29 11:57:39] 11:57:39    20001     22897    1.00    1.00    0.00    0.00    2.00     0  node /users/dyv
[2020-01-29 11:57:40] 11:57:40    20001     22897    5.00    1.00    0.00    0.00    6.00     0  node /users/dyv
[2020-01-29 11:57:41] 11:57:41    20001     22897    6.00    1.00    0.00    0.00    7.00     0  node /users/dyv
[2020-01-29 11:57:42] 11:57:42    20001     22897   12.00    2.00    0.00    0.00   14.00     0  node /users/dyv
[2020-01-29 11:57:43] 11:57:43    20001     22897    2.00    0.00    0.00    0.00    2.00     0  node /users/dyv
[2020-01-29 11:57:44] 11:57:44    20001     22897    6.00    0.00    0.00    0.00    6.00     0  node /users/dyv
[2020-01-29 11:57:45] 11:57:45    20001     22897    0.00    0.00    0.00    0.00    0.00     0  node /users/dyv
[2020-01-29 11:57:46] 11:57:46    20001     22897    2.00    0.00    0.00    0.00    2.00     2  node /users/dyv
[2020-01-29 11:57:47] 11:57:47    20001     22897    1.00    1.00    0.00    0.00    2.00     2  node /users/dyv
[2020-01-29 11:57:48] 11:57:48    20001     22897    1.00    0.00    0.00    0.00    1.00     0  node /users/dyv
[2020-01-29 11:57:49] 11:57:49    20001     22897    1.00    1.00    0.00    0.00    2.00     0  node /users/dyv
[2020-01-29 11:57:50] 11:57:50    20001     22897    1.00    0.00    0.00    0.00    1.00     0  node /users/dyv
[2020-01-29 11:57:51] 11:57:51    20001     22897    1.00    1.00    0.00    1.00    2.00     0  node /users/dyv
[2020-01-29 11:57:52] 11:57:52    20001     22897    6.00    0.00    0.00    0.00    6.00     0  node /users/dyv
[2020-01-29 11:57:53] 11:57:53    20001     22897   12.00    1.00    0.00    0.00   13.00     0  node /users/dyv
[2020-01-29 11:57:54] 11:57:54    20001     22897    1.00    0.00    0.00    0.00    1.00     0  node /users/dyv
[2020-01-29 11:57:55] 11:57:55    20001     22897    5.00    1.00    0.00    0.00    6.00     0  node /users/dyv
[2020-01-29 11:57:56] 11:57:56    20001     22897    6.00    0.00    0.00    0.00    6.00     1  node /users/dyv
[2020-01-29 11:57:57] 11:57:57    20001     22897   13.00    0.00    0.00    0.00   13.00     1  node /users/dyv
[2020-01-29 11:57:58] 11:57:58    20001     22897    2.00    1.00    0.00    0.00    3.00     1  node /users/dyv
[2020-01-29 11:57:59] 11:57:59    20001     22897    1.00    0.00    0.00    0.00    1.00     1  node /users/dyv
[2020-01-29 11:58:00] 11:58:00    20001     22897   64.00    3.00    0.00    0.00   67.00     1  node /users/dyv
[2020-01-29 11:58:01] 11:58:01    20001     22897   35.00    4.00    0.00    0.00   39.00     1  node /users/dyv
[2020-01-29 11:58:02] 11:58:02    20001     22897    1.00    1.00    0.00    0.00    2.00     1  node /users/dyv
[2020-01-29 11:58:03] 11:58:03    20001     22897    1.00    0.00    0.00    0.00    1.00     1  node /users/dyv
[2020-01-29 11:58:04] 11:58:04    20001     22897    0.99    0.00    0.00    0.00    0.99     2  node /users/dyv
[2020-01-29 11:58:05] 11:58:05    20001     22897   17.00    1.00    0.00    0.00   18.00    13  node /users/dyv
[2020-01-29 11:58:06] 11:58:06    20001     22897    2.00    1.00    0.00    0.00    3.00     0  node /users/dyv
[2020-01-29 11:58:07] 11:58:07    20001     22897    1.00    0.00    0.00    1.00    1.00     1  node /users/dyv
[2020-01-29 11:58:08] 11:58:08    20001     22897   10.00    1.00    0.00    0.00   11.00     1  node /users/dyv
[2020-01-29 11:58:09] 11:58:09    20001     22897    2.00    0.00    0.00    0.00    2.00     2  node /users/dyv
[2020-01-29 11:58:10] 11:58:10    20001     22897    1.00    0.00    0.00    0.00    1.00    12  node /users/dyv
[2020-01-29 11:58:11] 11:58:11    20001     22897    1.00    1.00    0.00    0.00    2.00     0  node /users/dyv
[2020-01-29 11:58:12] 11:58:12    20001     22897    2.00    0.00    0.00    0.00    2.00     0  node /users/dyv
[2020-01-29 11:58:13] 11:58:13    20001     22897    1.00    0.00    0.00    0.00    1.00     0  node /users/dyv
[2020-01-29 11:58:14] 11:58:14    20001     22897    1.00    0.00    0.00    0.00    1.00     0  node /users/dyv
[2020-01-29 11:58:15] 11:58:15    20001     22897    1.00    1.00    0.00    0.00    2.00     1  node /users/dyv
[2020-01-29 11:58:16] 11:58:16    20001     22897    1.00    1.00    0.00    0.00    2.00     2  node /users/dyv
[2020-01-29 11:58:17] 11:58:17    20001     22897    1.00    0.00    0.00    0.00    1.00     2  node /users/dyv
[2020-01-29 11:58:18] 11:58:18    20001     22897    6.00    2.00    0.00    0.00    8.00     3  node /users/dyv
[2020-01-29 11:58:19] 11:58:19    20001     22897    1.00    1.00    0.00    0.00    2.00     3  node /users/dyv
[2020-01-29 11:58:20] 11:58:20    20001     22897    5.00    0.00    0.00    0.00    5.00     3  node /users/dyv
