[2020-02-01 07:35:36] Linux 4.15.0-72-generic (node0.sharedlan.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	02/01/20 	_x86_64_	(16 CPU)
[2020-02-01 07:35:37] 
[2020-02-01 07:35:37] 07:35:36      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-02-01 07:39:37] 07:39:37    20001     27971   2298.00      0.00  506944  101460   0.83  qrail-cli
[2020-02-01 07:39:38] 07:39:38    20001     27971   2548.00      0.00  509928  103564   0.84  qrail-cli
[2020-02-01 07:39:39] 07:39:39    20001     27971   2249.00      0.00  506656  101512   0.83  qrail-cli
[2020-02-01 07:39:40] 07:39:40    20001     27971   8757.00      0.00  511440  104924   0.85  qrail-cli
[2020-02-01 07:39:41] 07:39:41    20001     27971   6410.00      0.00  511772  105072   0.86  qrail-cli
[2020-02-01 07:39:42] 07:39:42    20001     27971   2878.00      0.00  509404  103920   0.85  qrail-cli
[2020-02-01 07:39:43] 07:39:43    20001     27971   2609.00      0.00  509700  104496   0.85  qrail-cli
[2020-02-01 07:39:44] 07:39:44    20001     27971   2784.00      0.00  512824  106164   0.86  qrail-cli
[2020-02-01 07:39:45] 07:39:45    20001     27971   1514.00      0.00  508584  103480   0.84  qrail-cli
[2020-02-01 07:39:46] 07:39:46    20001     27971      0.00      0.00  508584  103480   0.84  qrail-cli
[2020-02-01 07:39:47] 07:39:47    20001     27971     14.00      0.00  508584  103480   0.84  qrail-cli
[2020-02-01 07:39:48] 07:39:48    20001     27971      0.00      0.00  508584  103480   0.84  qrail-cli
