[2020-01-31 10:08:41] Linux 4.15.0-72-generic (node0.sharedlan.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	01/31/20 	_x86_64_	(16 CPU)
[2020-01-31 10:08:42] 
[2020-01-31 10:08:42] 10:08:41      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-01-31 10:11:12] 10:11:12    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:13] 10:11:13    20001      3775     18.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:14] 10:11:14    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:15] 10:11:15    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:16] 10:11:16    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:17] 10:11:17    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:18] 10:11:18    20001      3775      0.00      0.00  482240   76196   0.62  qrail-cli
[2020-01-31 10:11:19] 10:11:19    20001      3775   2225.00      0.00  487012   79344   0.65  qrail-cli
[2020-01-31 10:11:20] 10:11:20    20001      3775  11768.00      0.00  484444   78036   0.64  qrail-cli
[2020-01-31 10:11:21] 10:11:21    20001      3775   5590.00      0.00  485012   78588   0.64  qrail-cli
[2020-01-31 10:11:22] 10:11:22    20001      3775   4112.00      0.00  485180   78756   0.64  qrail-cli
[2020-01-31 10:11:23] 10:11:23    20001      3775   3616.00      0.00  485440   79288   0.65  qrail-cli
[2020-01-31 10:11:24] 10:11:24    20001      3775   6207.00      0.00  488332   80876   0.66  qrail-cli
[2020-01-31 10:11:25] 10:11:25    20001      3775   5571.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:26] 10:11:26    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:27] 10:11:27    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:28] 10:11:28    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:29] 10:11:29    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:30] 10:11:30    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:31] 10:11:31    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:32] 10:11:32    20001      3775     16.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:33] 10:11:33    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:34] 10:11:34    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
