[2019-11-29 10:28:34] Linux 4.15.0-72-generic (lc-client.bench11.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	11/29/19 	_x86_64_	(16 CPU)
[2019-11-29 10:28:34] 
[2019-11-29 10:28:34] 10:28:33      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2019-11-29 10:31:29] 10:31:29    20001     10071      0.00      0.00  490088   83960   0.68  qrail-cli
[2019-11-29 10:31:30] 10:31:30    20001     10071      0.00      0.00  490088   83960   0.68  qrail-cli
[2019-11-29 10:31:31] 10:31:31    20001     10071      0.00      0.00  490088   83960   0.68  qrail-cli
[2019-11-29 10:31:32] 10:31:32    20001     10071      0.00      0.00  490088   83960   0.68  qrail-cli
[2019-11-29 10:31:33] 10:31:33    20001     10071      0.00      0.00  490088   83960   0.68  qrail-cli
[2019-11-29 10:31:34] 10:31:34    20001     10071      0.00      0.00  490088   83960   0.68  qrail-cli
[2019-11-29 10:31:35] 10:31:35    20001     10071    819.00      0.00  492236   85588   0.70  qrail-cli
[2019-11-29 10:31:36] 10:31:36    20001     10071  12514.00      0.00  492344   85484   0.70  qrail-cli
[2019-11-29 10:31:37] 10:31:37    20001     10071   5584.00      0.00  492036   85908   0.70  qrail-cli
[2019-11-29 10:31:38] 10:31:38    20001     10071   3563.00      0.00  493032   86648   0.71  qrail-cli
[2019-11-29 10:31:39] 10:31:39    20001     10071  11646.00      0.00  494992   88104   0.72  qrail-cli
[2019-11-29 10:31:40] 10:31:40    20001     10071   3156.00      0.00  496360   88908   0.72  qrail-cli
[2019-11-29 10:31:41] 10:31:41    20001     10071   2730.00      0.00  496352   88928   0.72  qrail-cli
[2019-11-29 10:31:42] 10:31:42    20001     10071   1622.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:43] 10:31:43    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:44] 10:31:44    20001     10071     13.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:45] 10:31:45    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:46] 10:31:46    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:47] 10:31:47    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:48] 10:31:48    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:49] 10:31:49    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:50] 10:31:50    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:51] 10:31:51    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:52] 10:31:52    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:53] 10:31:53    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:54] 10:31:54    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:55] 10:31:55    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:56] 10:31:56    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:57] 10:31:57    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:58] 10:31:58    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:31:59] 10:31:59    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:32:00] 10:32:00    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:32:01] 10:32:01    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:32:02] 10:32:02    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:32:03] 10:32:03    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:32:04] 10:32:04    20001     10071      0.00      0.00  493004   86876   0.71  qrail-cli
[2019-11-29 10:32:05] 10:32:05    20001     10071    798.00      0.00  495152   88504   0.72  qrail-cli
[2019-11-29 10:32:06] 10:32:06    20001     10071  13283.00      0.00  495260   88400   0.72  qrail-cli
[2019-11-29 10:32:07] 10:32:07    20001     10071   5590.00      0.00  494952   88824   0.72  qrail-cli
[2019-11-29 10:32:08] 10:32:08    20001     10071   3422.00      0.00  495944   89556   0.73  qrail-cli
[2019-11-29 10:32:09] 10:32:09    20001     10071   1970.00      0.00  495464   89336   0.73  qrail-cli
[2019-11-29 10:32:10] 10:32:10    20001     10071   2706.00      0.00  499604   91964   0.75  qrail-cli
[2019-11-29 10:32:11] 10:32:11    20001     10071   2232.00      0.00  496904   90412   0.74  qrail-cli
[2019-11-29 10:32:12] 10:32:12    20001     10071   2134.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:13] 10:32:13    20001     10071      3.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:14] 10:32:14    20001     10071     13.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:15] 10:32:15    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:16] 10:32:16    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:17] 10:32:17    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:18] 10:32:18    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:19] 10:32:19    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:20] 10:32:20    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:21] 10:32:21    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:22] 10:32:22    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:23] 10:32:23    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:24] 10:32:24    20001     10071      1.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:25] 10:32:25    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:26] 10:32:26    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:27] 10:32:27    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:28] 10:32:28    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:29] 10:32:29    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:30] 10:32:30    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:31] 10:32:31    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:32] 10:32:32    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:33] 10:32:33    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:34] 10:32:34    20001     10071      0.00      0.00  495916   89788   0.73  qrail-cli
[2019-11-29 10:32:35] 10:32:35    20001     10071    737.00      0.00  499304   91924   0.75  qrail-cli
[2019-11-29 10:32:36] 10:32:36    20001     10071   8302.00      0.00  499336   91908   0.75  qrail-cli
[2019-11-29 10:32:37] 10:32:37    20001     10071   6869.00      0.00  497864   91736   0.75  qrail-cli
[2019-11-29 10:32:38] 10:32:38    20001     10071   7878.00      0.00  498856   92468   0.75  qrail-cli
[2019-11-29 10:32:39] 10:32:39    20001     10071   7194.00      0.00  498372   92244   0.75  qrail-cli
[2019-11-29 10:32:40] 10:32:40    20001     10071   3317.00      0.00  502512   94992   0.77  qrail-cli
[2019-11-29 10:32:41] 10:32:41    20001     10071   2951.00      0.00  499812   93320   0.76  qrail-cli
[2019-11-29 10:32:42] 10:32:42    20001     10071   8078.00      0.00  498824   92696   0.75  qrail-cli
[2019-11-29 10:32:43] 10:32:43    20001     10071   5002.00      0.00  498824   92696   0.75  qrail-cli
[2019-11-29 10:32:44] 10:32:44    20001     10071     25.00      0.00  498824   92700   0.75  qrail-cli
[2019-11-29 10:32:45] 10:32:45    20001     10071      0.00      0.00  498824   92700   0.75  qrail-cli
[2019-11-29 10:32:46] 10:32:46    20001     10071      0.00      0.00  498824   92700   0.75  qrail-cli
